NOGRID,LON,LAT,b20,b50,b100,b150,a20,a50,a100,a150,a200,a300
142846,116.3,-8.65,7.8431,25.4902,60.7843,86.2745,92.1569,74.5098,39.2157,13.7255,1.9608,0
143182,116.35,-8.65,7.8431,25.4902,62.7451,86.2745,92.1569,74.5098,37.2549,13.7255,0,0
143518,116.4,-8.65,7.8431,29.4118,62.7451,86.2745,92.1569,70.5882,37.2549,13.7255,0,0
143854,116.45,-8.65,7.8431,33.3333,68.6275,92.1569,92.1569,66.6667,31.3725,7.8431,0,0
144190,116.5,-8.65,7.8431,33.3333,68.6275,90.1961,92.1569,66.6667,31.3725,9.8039,0,0
144526,116.55,-8.65,5.8824,33.3333,68.6275,90.1961,94.1176,66.6667,31.3725,9.8039,0,0
144862,116.6,-8.65,5.8824,41.1765,76.4706,98.0392,94.1176,58.8235,23.5294,1.9608,0,0
146206,116.8,-8.65,13.7255,49.0196,90.1961,100,86.2745,50.9804,9.8039,0,0,0
146542,116.85,-8.65,11.7647,49.0196,88.2353,100,88.2353,50.9804,11.7647,0,0,0
146878,116.9,-8.65,9.8039,47.0588,82.3529,100,90.1961,52.9412,17.6471,0,0,0
147214,116.95,-8.65,7.8431,43.1373,80.3922,100,92.1569,56.8627,19.6078,0,0,0
147550,117,-8.65,7.8431,39.2157,76.4706,98.0392,92.1569,60.7843,23.5294,1.9608,0,0
147886,117.05,-8.65,7.8431,39.2157,70.5882,98.0392,92.1569,60.7843,29.4118,1.9608,0,0
148222,117.1,-8.65,7.8431,31.3725,64.7059,94.1176,92.1569,68.6275,35.2941,5.8824,0,0
148558,117.15,-8.65,5.8824,29.4118,60.7843,86.2745,94.1176,70.5882,39.2157,13.7255,1.9608,0
148894,117.2,-8.65,5.8824,23.5294,60.7843,82.3529,94.1176,76.4706,39.2157,17.6471,1.9608,0
149230,117.25,-8.65,3.9216,19.6078,58.8235,80.3922,96.0784,80.3922,41.1765,19.6078,1.9608,0
149566,117.3,-8.65,3.9216,19.6078,58.8235,80.3922,96.0784,80.3922,41.1765,19.6078,1.9608,0
149902,117.35,-8.65,3.9216,19.6078,56.8627,80.3922,96.0784,80.3922,43.1373,19.6078,1.9608,0
150238,117.4,-8.65,3.9216,19.6078,56.8627,80.3922,96.0784,80.3922,43.1373,19.6078,1.9608,0
150574,117.45,-8.65,3.9216,19.6078,54.902,78.4314,96.0784,80.3922,45.098,21.5686,1.9608,0
150910,117.5,-8.65,3.9216,15.6863,54.902,78.4314,96.0784,84.3137,45.098,21.5686,1.9608,0
151246,117.55,-8.65,3.9216,15.6863,54.902,76.4706,96.0784,84.3137,45.098,23.5294,1.9608,0
151582,117.6,-8.65,3.9216,15.6863,54.902,76.4706,96.0784,84.3137,45.098,23.5294,1.9608,0
151918,117.65,-8.65,3.9216,15.6863,54.902,76.4706,96.0784,84.3137,45.098,23.5294,1.9608,1.9608
152254,117.7,-8.65,3.9216,15.6863,54.902,72.549,96.0784,84.3137,45.098,27.451,3.9216,1.9608
152590,117.75,-8.65,3.9216,13.7255,54.902,72.549,96.0784,86.2745,45.098,27.451,1.9608,1.9608
127055,113.95,-8.6,3.9216,17.6471,47.0588,78.4314,96.0784,82.3529,50.9804,21.5686,11.7647,0
127727,114.05,-8.6,3.9216,17.6471,43.1373,76.4706,96.0784,82.3529,56.8627,23.5294,13.7255,0
128063,114.1,-8.6,3.9216,17.6471,45.098,76.4706,96.0784,82.3529,54.902,23.5294,11.7647,0
128399,114.15,-8.6,3.9216,17.6471,50.9804,78.4314,96.0784,82.3529,49.0196,21.5686,9.8039,0
128735,114.2,-8.6,5.8824,21.5686,58.8235,80.3922,94.1176,78.4314,41.1765,19.6078,9.8039,0
129071,114.25,-8.6,5.8824,25.4902,62.7451,84.3137,94.1176,74.5098,37.2549,15.6863,3.9216,0
129407,114.3,-8.6,7.8431,25.4902,70.5882,88.2353,92.1569,74.5098,29.4118,11.7647,1.9608,0
129743,114.35,-8.6,7.8431,25.4902,72.549,90.1961,92.1569,74.5098,27.451,9.8039,1.9608,0
130079,114.4,-8.6,7.8431,25.4902,70.5882,90.1961,92.1569,74.5098,29.4118,9.8039,1.9608,0
134783,115.1,-8.6,5.8824,23.5294,52.9412,84.3137,94.1176,76.4706,47.0588,15.6863,9.8039,0
135119,115.15,-8.6,3.9216,21.5686,45.098,80.3922,96.0784,78.4314,54.902,19.6078,9.8039,0
135455,115.2,-8.6,5.8824,21.5686,50.9804,80.3922,94.1176,78.4314,49.0196,19.6078,7.8431,0
135791,115.25,-8.6,5.8824,23.5294,50.9804,80.3922,94.1176,76.4706,49.0196,19.6078,5.8824,0
136127,115.3,-8.6,5.8824,19.6078,49.0196,78.4314,94.1176,80.3922,50.9804,21.5686,7.8431,0
141503,116.1,-8.6,7.8431,29.4118,66.6667,94.1176,92.1569,70.5882,33.3333,5.8824,0,0
141839,116.15,-8.6,7.8431,25.4902,64.7059,88.2353,92.1569,74.5098,35.2941,11.7647,0,0
142175,116.2,-8.6,7.8431,27.451,64.7059,88.2353,92.1569,72.549,35.2941,11.7647,0,0
142511,116.25,-8.6,7.8431,27.451,64.7059,88.2353,92.1569,72.549,35.2941,11.7647,0,0
142847,116.3,-8.6,7.8431,25.4902,64.7059,86.2745,92.1569,74.5098,35.2941,13.7255,1.9608,0
143183,116.35,-8.6,5.8824,23.5294,56.8627,82.3529,94.1176,76.4706,43.1373,17.6471,1.9608,0
143519,116.4,-8.6,5.8824,25.4902,56.8627,82.3529,94.1176,74.5098,43.1373,17.6471,1.9608,0
143855,116.45,-8.6,5.8824,27.451,60.7843,84.3137,94.1176,72.549,39.2157,15.6863,1.9608,0
144191,116.5,-8.6,5.8824,29.4118,64.7059,86.2745,94.1176,70.5882,35.2941,13.7255,0,0
144527,116.55,-8.6,5.8824,31.3725,68.6275,90.1961,94.1176,68.6275,31.3725,9.8039,0,0
144863,116.6,-8.6,7.8431,41.1765,76.4706,98.0392,92.1569,58.8235,23.5294,1.9608,0,0
146207,116.8,-8.6,15.6863,52.9412,94.1176,100,84.3137,47.0588,5.8824,0,0,0
146543,116.85,-8.6,11.7647,50.9804,92.1569,100,88.2353,49.0196,7.8431,0,0,0
146879,116.9,-8.6,9.8039,47.0588,82.3529,100,90.1961,52.9412,17.6471,0,0,0
147215,116.95,-8.6,7.8431,39.2157,76.4706,98.0392,92.1569,60.7843,23.5294,1.9608,0,0
147551,117,-8.6,7.8431,35.2941,76.4706,98.0392,92.1569,64.7059,23.5294,1.9608,0,0
147887,117.05,-8.6,7.8431,31.3725,66.6667,96.0784,92.1569,68.6275,33.3333,3.9216,0,0
148223,117.1,-8.6,7.8431,29.4118,60.7843,86.2745,92.1569,70.5882,39.2157,13.7255,1.9608,0
148559,117.15,-8.6,5.8824,27.451,60.7843,86.2745,94.1176,72.549,39.2157,13.7255,1.9608,0
148895,117.2,-8.6,3.9216,23.5294,60.7843,80.3922,96.0784,76.4706,39.2157,19.6078,1.9608,0
149231,117.25,-8.6,3.9216,17.6471,56.8627,80.3922,96.0784,82.3529,43.1373,19.6078,1.9608,0
149567,117.3,-8.6,3.9216,17.6471,56.8627,80.3922,96.0784,82.3529,43.1373,19.6078,1.9608,0
149903,117.35,-8.6,3.9216,17.6471,54.902,78.4314,96.0784,82.3529,45.098,21.5686,1.9608,0
150239,117.4,-8.6,3.9216,17.6471,54.902,78.4314,96.0784,82.3529,45.098,21.5686,1.9608,0
150575,117.45,-8.6,3.9216,15.6863,54.902,78.4314,96.0784,84.3137,45.098,21.5686,1.9608,0
150911,117.5,-8.6,3.9216,15.6863,54.902,76.4706,96.0784,84.3137,45.098,23.5294,1.9608,0
151247,117.55,-8.6,3.9216,15.6863,54.902,76.4706,96.0784,84.3137,45.098,23.5294,1.9608,0
151583,117.6,-8.6,3.9216,15.6863,56.8627,76.4706,96.0784,84.3137,43.1373,23.5294,1.9608,0
151919,117.65,-8.6,3.9216,15.6863,54.902,76.4706,96.0784,84.3137,45.098,23.5294,1.9608,0
152255,117.7,-8.6,3.9216,15.6863,54.902,76.4706,96.0784,84.3137,45.098,23.5294,1.9608,0
152591,117.75,-8.6,3.9216,15.6863,54.902,76.4706,96.0784,84.3137,45.098,23.5294,1.9608,0
126384,113.85,-8.55,3.9216,21.5686,56.8627,80.3922,96.0784,78.4314,43.1373,19.6078,9.8039,0
126720,113.9,-8.55,3.9216,19.6078,52.9412,80.3922,96.0784,80.3922,47.0588,19.6078,9.8039,0
127056,113.95,-8.55,3.9216,17.6471,45.098,78.4314,96.0784,82.3529,54.902,21.5686,13.7255,0
127392,114,-8.55,3.9216,15.6863,45.098,76.4706,96.0784,84.3137,54.902,23.5294,13.7255,0
127728,114.05,-8.55,3.9216,15.6863,45.098,74.5098,96.0784,84.3137,54.902,25.4902,13.7255,0
128064,114.1,-8.55,3.9216,15.6863,43.1373,76.4706,96.0784,84.3137,56.8627,23.5294,13.7255,0
128400,114.15,-8.55,3.9216,15.6863,45.098,76.4706,96.0784,84.3137,54.902,23.5294,11.7647,0
128736,114.2,-8.55,5.8824,23.5294,58.8235,82.3529,94.1176,76.4706,41.1765,17.6471,7.8431,0
129072,114.25,-8.55,5.8824,25.4902,66.6667,88.2353,92.1569,74.5098,33.3333,11.7647,3.9216,0
129408,114.3,-8.55,7.8431,25.4902,74.5098,90.1961,92.1569,74.5098,25.4902,9.8039,1.9608,0
129744,114.35,-8.55,7.8431,25.4902,74.5098,90.1961,92.1569,74.5098,25.4902,9.8039,1.9608,0
130080,114.4,-8.55,7.8431,25.4902,72.549,92.1569,92.1569,74.5098,27.451,7.8431,1.9608,0
134448,115.05,-8.55,5.8824,31.3725,72.549,90.1961,94.1176,68.6275,27.451,9.8039,1.9608,0
134784,115.1,-8.55,5.8824,29.4118,64.7059,86.2745,94.1176,70.5882,35.2941,13.7255,3.9216,0
135120,115.15,-8.55,5.8824,23.5294,60.7843,86.2745,94.1176,76.4706,39.2157,13.7255,3.9216,0
135456,115.2,-8.55,5.8824,25.4902,62.7451,86.2745,94.1176,74.5098,37.2549,13.7255,3.9216,0
135792,115.25,-8.55,5.8824,23.5294,56.8627,86.2745,94.1176,76.4706,43.1373,13.7255,3.9216,0
136128,115.3,-8.55,5.8824,23.5294,50.9804,80.3922,94.1176,76.4706,49.0196,19.6078,3.9216,0
136464,115.35,-8.55,5.8824,23.5294,49.0196,84.3137,94.1176,76.4706,50.9804,15.6863,3.9216,0
136800,115.4,-8.55,5.8824,19.6078,47.0588,82.3529,94.1176,80.3922,52.9412,17.6471,3.9216,0
137136,115.45,-8.55,5.8824,15.6863,47.0588,78.4314,94.1176,84.3137,52.9412,21.5686,3.9216,0
141504,116.1,-8.55,7.8431,27.451,66.6667,92.1569,92.1569,72.549,33.3333,7.8431,0,0
141840,116.15,-8.55,7.8431,25.4902,60.7843,88.2353,92.1569,74.5098,39.2157,11.7647,1.9608,0
142176,116.2,-8.55,7.8431,25.4902,60.7843,86.2745,92.1569,74.5098,39.2157,13.7255,1.9608,0
142512,116.25,-8.55,5.8824,23.5294,58.8235,86.2745,94.1176,76.4706,41.1765,13.7255,1.9608,0
142848,116.3,-8.55,5.8824,21.5686,56.8627,80.3922,94.1176,78.4314,43.1373,19.6078,3.9216,0
143184,116.35,-8.55,3.9216,17.6471,52.9412,72.549,96.0784,82.3529,47.0588,27.451,5.8824,0
143520,116.4,-8.55,3.9216,17.6471,52.9412,72.549,96.0784,82.3529,47.0588,27.451,7.8431,0
143856,116.45,-8.55,3.9216,23.5294,54.902,72.549,96.0784,76.4706,45.098,27.451,3.9216,0
144192,116.5,-8.55,3.9216,25.4902,54.902,82.3529,96.0784,74.5098,45.098,17.6471,3.9216,0
144528,116.55,-8.55,5.8824,33.3333,62.7451,86.2745,94.1176,66.6667,37.2549,13.7255,0,0
144864,116.6,-8.55,5.8824,39.2157,72.549,96.0784,94.1176,60.7843,27.451,3.9216,0,0
145200,116.65,-8.55,9.8039,45.098,82.3529,100,90.1961,54.902,17.6471,0,0,0
146544,116.85,-8.55,11.7647,50.9804,88.2353,100,88.2353,49.0196,11.7647,0,0,0
146880,116.9,-8.55,7.8431,43.1373,82.3529,98.0392,92.1569,56.8627,17.6471,1.9608,0,0
147216,116.95,-8.55,7.8431,35.2941,76.4706,98.0392,92.1569,64.7059,23.5294,1.9608,0,0
147552,117,-8.55,7.8431,35.2941,76.4706,98.0392,92.1569,64.7059,23.5294,1.9608,0,0
147888,117.05,-8.55,7.8431,31.3725,66.6667,94.1176,92.1569,68.6275,33.3333,5.8824,0,0
148224,117.1,-8.55,7.8431,27.451,60.7843,88.2353,92.1569,72.549,39.2157,11.7647,1.9608,0
148560,117.15,-8.55,3.9216,27.451,60.7843,86.2745,96.0784,72.549,39.2157,13.7255,1.9608,0
148896,117.2,-8.55,3.9216,23.5294,60.7843,86.2745,96.0784,76.4706,39.2157,13.7255,1.9608,0
149232,117.25,-8.55,3.9216,17.6471,56.8627,80.3922,96.0784,82.3529,43.1373,19.6078,1.9608,0
149568,117.3,-8.55,3.9216,17.6471,54.902,78.4314,96.0784,82.3529,45.098,21.5686,1.9608,0
149904,117.35,-8.55,3.9216,15.6863,54.902,78.4314,96.0784,84.3137,45.098,21.5686,1.9608,0
150240,117.4,-8.55,3.9216,15.6863,54.902,78.4314,96.0784,84.3137,45.098,21.5686,1.9608,0
150576,117.45,-8.55,3.9216,15.6863,54.902,76.4706,96.0784,84.3137,45.098,23.5294,1.9608,0
150912,117.5,-8.55,3.9216,15.6863,54.902,74.5098,96.0784,84.3137,45.098,25.4902,3.9216,0
151248,117.55,-8.55,3.9216,13.7255,54.902,76.4706,96.0784,86.2745,45.098,23.5294,3.9216,0
151584,117.6,-8.55,3.9216,15.6863,54.902,76.4706,96.0784,84.3137,45.098,23.5294,1.9608,0
152592,117.75,-8.55,3.9216,17.6471,60.7843,80.3922,96.0784,82.3529,39.2157,19.6078,1.9608,0
152928,117.8,-8.55,3.9216,27.451,68.6275,88.2353,96.0784,72.549,31.3725,11.7647,1.9608,0
122689,113.3,-8.5,15.6863,50.9804,86.2745,98.0392,84.3137,49.0196,13.7255,1.9608,0,0
123025,113.35,-8.5,13.7255,49.0196,86.2745,98.0392,86.2745,50.9804,13.7255,1.9608,0,0
125713,113.75,-8.5,3.9216,25.4902,60.7843,82.3529,96.0784,74.5098,39.2157,17.6471,5.8824,0
126385,113.85,-8.5,3.9216,21.5686,54.902,80.3922,96.0784,78.4314,45.098,19.6078,9.8039,0
126721,113.9,-8.5,3.9216,17.6471,50.9804,80.3922,96.0784,80.3922,49.0196,19.6078,11.7647,0
127057,113.95,-8.5,3.9216,17.6471,49.0196,76.4706,96.0784,82.3529,50.9804,23.5294,11.7647,0
127393,114,-8.5,3.9216,17.6471,45.098,76.4706,96.0784,82.3529,54.902,23.5294,11.7647,0
127729,114.05,-8.5,3.9216,15.6863,45.098,74.5098,96.0784,84.3137,54.902,25.4902,11.7647,1.9608
128065,114.1,-8.5,3.9216,15.6863,43.1373,74.5098,96.0784,84.3137,56.8627,25.4902,15.6863,3.9216
128401,114.15,-8.5,5.8824,23.5294,56.8627,82.3529,94.1176,76.4706,43.1373,17.6471,7.8431,0
128737,114.2,-8.5,5.8824,25.4902,64.7059,86.2745,94.1176,74.5098,35.2941,13.7255,3.9216,0
129073,114.25,-8.5,7.8431,25.4902,68.6275,88.2353,92.1569,74.5098,31.3725,11.7647,3.9216,0
129409,114.3,-8.5,7.8431,25.4902,70.5882,90.1961,92.1569,74.5098,29.4118,9.8039,1.9608,0
129745,114.35,-8.5,7.8431,25.4902,70.5882,92.1569,92.1569,74.5098,29.4118,7.8431,1.9608,0
130081,114.4,-8.5,9.8039,25.4902,72.549,92.1569,90.1961,74.5098,27.451,7.8431,1.9608,0
134113,115,-8.5,5.8824,27.451,66.6667,86.2745,94.1176,72.549,33.3333,13.7255,3.9216,0
134449,115.05,-8.5,5.8824,27.451,66.6667,88.2353,94.1176,72.549,33.3333,11.7647,3.9216,0
134785,115.1,-8.5,5.8824,25.4902,66.6667,86.2745,94.1176,74.5098,33.3333,13.7255,3.9216,0
135121,115.15,-8.5,5.8824,23.5294,60.7843,86.2745,94.1176,76.4706,39.2157,13.7255,3.9216,0
135457,115.2,-8.5,5.8824,23.5294,64.7059,88.2353,94.1176,76.4706,35.2941,11.7647,3.9216,0
135793,115.25,-8.5,5.8824,19.6078,52.9412,80.3922,94.1176,80.3922,47.0588,19.6078,5.8824,0
136129,115.3,-8.5,5.8824,19.6078,50.9804,82.3529,94.1176,80.3922,49.0196,17.6471,3.9216,0
136465,115.35,-8.5,5.8824,17.6471,47.0588,78.4314,94.1176,82.3529,52.9412,21.5686,5.8824,0
136801,115.4,-8.5,5.8824,13.7255,47.0588,76.4706,94.1176,86.2745,52.9412,23.5294,5.8824,0
137137,115.45,-8.5,5.8824,13.7255,47.0588,76.4706,94.1176,86.2745,52.9412,23.5294,9.8039,0
137473,115.5,-8.5,5.8824,13.7255,47.0588,74.5098,94.1176,86.2745,52.9412,25.4902,9.8039,0
137809,115.55,-8.5,5.8824,13.7255,47.0588,74.5098,94.1176,86.2745,52.9412,25.4902,7.8431,0
138145,115.6,-8.5,5.8824,13.7255,47.0588,78.4314,94.1176,86.2745,52.9412,21.5686,5.8824,0
141169,116.05,-8.5,7.8431,27.451,70.5882,94.1176,92.1569,72.549,29.4118,5.8824,0,0
141505,116.1,-8.5,7.8431,25.4902,60.7843,92.1569,92.1569,74.5098,39.2157,7.8431,3.9216,0
141841,116.15,-8.5,5.8824,23.5294,58.8235,86.2745,94.1176,76.4706,41.1765,13.7255,3.9216,0
142177,116.2,-8.5,5.8824,21.5686,58.8235,82.3529,94.1176,78.4314,41.1765,17.6471,5.8824,0
142513,116.25,-8.5,5.8824,19.6078,56.8627,74.5098,94.1176,80.3922,43.1373,25.4902,5.8824,0
142849,116.3,-8.5,3.9216,17.6471,54.902,72.549,96.0784,82.3529,45.098,27.451,5.8824,0
143185,116.35,-8.5,3.9216,17.6471,50.9804,72.549,96.0784,82.3529,49.0196,27.451,5.8824,0
143521,116.4,-8.5,3.9216,17.6471,49.0196,68.6275,96.0784,82.3529,50.9804,31.3725,7.8431,0
143857,116.45,-8.5,3.9216,17.6471,49.0196,70.5882,96.0784,82.3529,50.9804,29.4118,11.7647,0
144193,116.5,-8.5,3.9216,23.5294,52.9412,72.549,96.0784,76.4706,47.0588,27.451,3.9216,0
144529,116.55,-8.5,3.9216,25.4902,56.8627,78.4314,96.0784,74.5098,43.1373,21.5686,3.9216,0
144865,116.6,-8.5,5.8824,31.3725,64.7059,94.1176,94.1176,68.6275,35.2941,5.8824,0,0
145201,116.65,-8.5,5.8824,39.2157,74.5098,98.0392,94.1176,60.7843,25.4902,1.9608,0,0
147889,117.05,-8.5,7.8431,31.3725,62.7451,92.1569,92.1569,68.6275,37.2549,7.8431,0,0
148225,117.1,-8.5,7.8431,29.4118,62.7451,88.2353,92.1569,70.5882,37.2549,11.7647,1.9608,0
148561,117.15,-8.5,5.8824,27.451,62.7451,88.2353,94.1176,72.549,37.2549,11.7647,1.9608,0
148897,117.2,-8.5,3.9216,27.451,60.7843,88.2353,96.0784,72.549,39.2157,11.7647,1.9608,0
149233,117.25,-8.5,3.9216,19.6078,56.8627,84.3137,96.0784,80.3922,43.1373,15.6863,1.9608,0
149569,117.3,-8.5,3.9216,17.6471,54.902,78.4314,96.0784,82.3529,45.098,21.5686,1.9608,0
149905,117.35,-8.5,3.9216,15.6863,54.902,78.4314,96.0784,84.3137,45.098,21.5686,1.9608,0
150241,117.4,-8.5,3.9216,15.6863,54.902,78.4314,96.0784,84.3137,45.098,21.5686,1.9608,0
150577,117.45,-8.5,3.9216,15.6863,54.902,76.4706,96.0784,84.3137,45.098,23.5294,1.9608,0
150913,117.5,-8.5,3.9216,13.7255,49.0196,72.549,96.0784,86.2745,50.9804,27.451,3.9216,0
151249,117.55,-8.5,3.9216,15.6863,54.902,76.4706,96.0784,84.3137,45.098,23.5294,3.9216,0
151585,117.6,-8.5,3.9216,15.6863,54.902,76.4706,96.0784,84.3137,45.098,23.5294,1.9608,0
151921,117.65,-8.5,3.9216,15.6863,54.902,78.4314,96.0784,84.3137,45.098,21.5686,1.9608,0
118658,112.7,-8.45,13.7255,47.0588,92.1569,98.0392,86.2745,52.9412,7.8431,1.9608,0,0
122690,113.3,-8.45,11.7647,49.0196,86.2745,98.0392,88.2353,50.9804,13.7255,1.9608,0,0
123026,113.35,-8.45,11.7647,41.1765,82.3529,98.0392,88.2353,58.8235,17.6471,1.9608,0,0
125042,113.65,-8.45,3.9216,25.4902,62.7451,80.3922,96.0784,74.5098,37.2549,19.6078,5.8824,0
125378,113.7,-8.45,3.9216,25.4902,62.7451,80.3922,96.0784,74.5098,37.2549,19.6078,7.8431,0
125714,113.75,-8.45,3.9216,21.5686,56.8627,80.3922,96.0784,78.4314,43.1373,19.6078,9.8039,0
126050,113.8,-8.45,3.9216,19.6078,50.9804,80.3922,96.0784,80.3922,49.0196,19.6078,9.8039,0
126386,113.85,-8.45,3.9216,19.6078,50.9804,80.3922,96.0784,80.3922,49.0196,19.6078,9.8039,0
126722,113.9,-8.45,3.9216,19.6078,50.9804,80.3922,96.0784,80.3922,49.0196,19.6078,9.8039,0
127058,113.95,-8.45,3.9216,19.6078,49.0196,78.4314,96.0784,80.3922,50.9804,21.5686,9.8039,0
127394,114,-8.45,3.9216,19.6078,49.0196,80.3922,96.0784,80.3922,50.9804,19.6078,9.8039,0
127730,114.05,-8.45,3.9216,15.6863,47.0588,76.4706,96.0784,84.3137,52.9412,23.5294,11.7647,0
128066,114.1,-8.45,3.9216,15.6863,47.0588,76.4706,96.0784,84.3137,52.9412,23.5294,11.7647,0
128402,114.15,-8.45,5.8824,25.4902,64.7059,88.2353,94.1176,74.5098,35.2941,11.7647,5.8824,0
128738,114.2,-8.45,5.8824,25.4902,70.5882,88.2353,94.1176,74.5098,29.4118,11.7647,3.9216,0
129074,114.25,-8.45,5.8824,25.4902,62.7451,86.2745,94.1176,74.5098,37.2549,13.7255,5.8824,0
129410,114.3,-8.45,5.8824,25.4902,66.6667,86.2745,94.1176,74.5098,33.3333,13.7255,5.8824,0
133442,114.9,-8.45,5.8824,23.5294,60.7843,86.2745,94.1176,76.4706,39.2157,13.7255,3.9216,0
133778,114.95,-8.45,3.9216,21.5686,58.8235,82.3529,96.0784,78.4314,41.1765,17.6471,7.8431,0
134114,115,-8.45,3.9216,21.5686,54.902,82.3529,96.0784,78.4314,45.098,17.6471,7.8431,0
134450,115.05,-8.45,3.9216,21.5686,50.9804,80.3922,96.0784,78.4314,49.0196,19.6078,7.8431,0
134786,115.1,-8.45,5.8824,21.5686,60.7843,84.3137,94.1176,78.4314,39.2157,15.6863,3.9216,0
135122,115.15,-8.45,5.8824,23.5294,60.7843,86.2745,94.1176,76.4706,39.2157,13.7255,3.9216,0
135458,115.2,-8.45,3.9216,17.6471,47.0588,78.4314,96.0784,82.3529,52.9412,21.5686,7.8431,0
135794,115.25,-8.45,3.9216,13.7255,41.1765,76.4706,96.0784,86.2745,58.8235,23.5294,9.8039,0
136130,115.3,-8.45,3.9216,13.7255,41.1765,74.5098,96.0784,86.2745,58.8235,23.5294,11.7647,0
136466,115.35,-8.45,3.9216,13.7255,47.0588,76.4706,96.0784,86.2745,52.9412,23.5294,11.7647,0
136802,115.4,-8.45,5.8824,15.6863,47.0588,76.4706,94.1176,84.3137,52.9412,23.5294,5.8824,0
137138,115.45,-8.45,5.8824,13.7255,47.0588,74.5098,94.1176,86.2745,52.9412,25.4902,9.8039,0
137474,115.5,-8.45,3.9216,13.7255,47.0588,68.6275,96.0784,86.2745,52.9412,31.3725,11.7647,1.9608
137810,115.55,-8.45,3.9216,13.7255,47.0588,70.5882,96.0784,86.2745,52.9412,29.4118,11.7647,0
138146,115.6,-8.45,3.9216,13.7255,47.0588,74.5098,96.0784,86.2745,52.9412,25.4902,7.8431,0
138482,115.65,-8.45,5.8824,13.7255,47.0588,78.4314,94.1176,86.2745,52.9412,21.5686,5.8824,0
141170,116.05,-8.45,7.8431,25.4902,60.7843,92.1569,92.1569,74.5098,39.2157,7.8431,1.9608,0
141506,116.1,-8.45,5.8824,23.5294,56.8627,86.2745,94.1176,76.4706,43.1373,13.7255,3.9216,0
141842,116.15,-8.45,5.8824,17.6471,54.902,76.4706,94.1176,82.3529,45.098,23.5294,5.8824,0
142178,116.2,-8.45,3.9216,15.6863,52.9412,72.549,96.0784,84.3137,47.0588,27.451,5.8824,0
142514,116.25,-8.45,3.9216,13.7255,49.0196,68.6275,96.0784,86.2745,50.9804,31.3725,5.8824,0
142850,116.3,-8.45,3.9216,13.7255,45.098,66.6667,96.0784,86.2745,54.902,33.3333,9.8039,0
143186,116.35,-8.45,3.9216,13.7255,43.1373,64.7059,96.0784,86.2745,56.8627,35.2941,15.6863,0
143522,116.4,-8.45,1.9608,13.7255,41.1765,64.7059,98.0392,86.2745,58.8235,35.2941,19.6078,0
143858,116.45,-8.45,1.9608,13.7255,41.1765,62.7451,98.0392,86.2745,58.8235,37.2549,17.6471,0
144194,116.5,-8.45,3.9216,15.6863,41.1765,66.6667,96.0784,84.3137,58.8235,33.3333,15.6863,0
144530,116.55,-8.45,3.9216,15.6863,45.098,70.5882,96.0784,84.3137,54.902,29.4118,7.8431,0
144866,116.6,-8.45,3.9216,23.5294,50.9804,78.4314,96.0784,76.4706,49.0196,21.5686,3.9216,0
145202,116.65,-8.45,5.8824,27.451,60.7843,94.1176,94.1176,72.549,39.2157,5.8824,0,0
145538,116.7,-8.45,5.8824,35.2941,70.5882,96.0784,94.1176,64.7059,29.4118,3.9216,0,0
146546,116.85,-8.45,5.8824,43.1373,86.2745,100,94.1176,56.8627,13.7255,0,0,0
146882,116.9,-8.45,7.8431,41.1765,84.3137,98.0392,92.1569,58.8235,15.6863,1.9608,0,0
147890,117.05,-8.45,7.8431,33.3333,76.4706,96.0784,92.1569,66.6667,23.5294,3.9216,0,0
148226,117.1,-8.45,7.8431,33.3333,76.4706,98.0392,92.1569,66.6667,23.5294,1.9608,0,0
148562,117.15,-8.45,7.8431,31.3725,74.5098,98.0392,92.1569,68.6275,25.4902,1.9608,0,0
148898,117.2,-8.45,3.9216,31.3725,66.6667,94.1176,96.0784,68.6275,33.3333,5.8824,1.9608,0
149234,117.25,-8.45,3.9216,21.5686,58.8235,92.1569,96.0784,78.4314,41.1765,7.8431,1.9608,0
149570,117.3,-8.45,3.9216,17.6471,54.902,88.2353,96.0784,82.3529,45.098,11.7647,1.9608,0
150578,117.45,-8.45,3.9216,17.6471,54.902,80.3922,96.0784,82.3529,45.098,19.6078,1.9608,0
150914,117.5,-8.45,3.9216,11.7647,50.9804,74.5098,96.0784,88.2353,49.0196,25.4902,3.9216,0
151250,117.55,-8.45,3.9216,11.7647,52.9412,78.4314,96.0784,88.2353,47.0588,21.5686,3.9216,0
151586,117.6,-8.45,3.9216,15.6863,52.9412,78.4314,96.0784,84.3137,47.0588,21.5686,3.9216,0
151922,117.65,-8.45,3.9216,19.6078,52.9412,86.2745,96.0784,80.3922,47.0588,13.7255,3.9216,0
117315,112.5,-8.4,5.8824,35.2941,82.3529,96.0784,94.1176,64.7059,17.6471,3.9216,0,0
117651,112.55,-8.4,7.8431,37.2549,84.3137,96.0784,92.1569,62.7451,15.6863,3.9216,0,0
117987,112.6,-8.4,9.8039,39.2157,84.3137,98.0392,90.1961,60.7843,15.6863,1.9608,0,0
118323,112.65,-8.4,9.8039,41.1765,86.2745,98.0392,90.1961,58.8235,13.7255,1.9608,0,0
118659,112.7,-8.4,9.8039,43.1373,92.1569,98.0392,90.1961,56.8627,7.8431,1.9608,0,0
118995,112.75,-8.4,13.7255,45.098,92.1569,98.0392,86.2745,54.902,7.8431,1.9608,0,0
